,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
170,Kissimmee,FL,Orlando-Kissimmee-Sanford,Osceola County,171,,,,,,,,,,,,,1100.0,1097.5,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1195.0,1200.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1311.0,1300.0,1350.0,1350.0,1300.0,1350.0,1325.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1450.0,1475.0,1500.0,1295.0,1300.0,1295.0,1295.0,1275.0,1275.0,1300.0,1300.0,1312.5,1350.0,1375.0,1350.0,1350.0,1350.0,1382.5,1357.5,1350.0,1350.0,1375.0,1400.0,1375.0,1400.0,1400.0,1400.0,1400.0,1400.0,1380.0,1409.0,1395.0,1422.0,1412.0,1448.5,1450.0,1495.0,1495.0,1495.0,1495.0,1450.0,1450.0,1500.0,1500.0,1500.0,1550.0,1550.0,1550.0,1550.0,1600.0,1600.0,1599.0,1595.0,1600.0,1595.0,1550.0,1569.0,1595.0,1600.0,1645.0,1600.0,1608.0,1600.0,1650.0,1650.0,1650.0,1670.0,1665.0
171,Chattanooga,TN,Chattanooga,Hamilton County,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1100.0,1295.0,1197.5,1100.0,1075.0,1050.0,1000.0,1050.0,1125.0,995.0,1100.0,1100.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1185.0,1200.0,1200.0,1200.0,1250.0,1200.0,1275.0,1295.0,1250.0,1250.0,1250.0,1200.0,1250.0,1200.0,1200.0,1200.0,1250.0,1325.0,1350.0,1250.0,1295.0,1295.0,1300.0,1295.0,1350.0,1295.0
172,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,173,,,1200.0,1250.0,1362.5,1295.0,1200.0,1150.0,1127.5,1100.0,1195.0,1195.0,1200.0,1250.0,1295.0,1395.0,1300.0,1300.0,1250.0,1200.0,1250.0,1195.0,1190.0,1195.0,1197.0,1200.0,1200.0,1300.0,1295.0,1295.0,1325.0,1275.0,1225.0,1200.0,1195.0,1195.0,1195.0,1175.0,1195.0,1275.0,1300.0,1300.0,1300.0,1295.0,1298.0,1267.5,1275.0,1275.0,1275.0,1295.0,1295.0,1300.0,1375.0,1350.0,1350.0,1325.0,1300.0,1312.5,1305.0,1295.0,1325.0,1350.0,1400.0,1450.0,1447.0,1399.0,1400.0,1395.0,1395.0,1395.0,1395.0,1400.0,1450.0,1450.0,1485.0,1500.0,1495.0,1495.0,1500.0,1395.0,1450.0,1397.5,1455.0,1352.5,1450.0,1450.0,1595.0,1649.0,1650.0,1650.0,1650.0,1550.0,1500.0,1575.0,1500.0,1500.0,1575.0,1600.0,1730.0,1800.0,1850.0,1800.0,1800.0,1795.0,1650.0,1650.0,1625.0,1695.0,1700.0,1750.0,1950.0,1995.0,1995.0,1950.0,1895.0,1850.0,1775.0,1775.0,1795.0,1800.0
173,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,174,,,,,,,,,,,,,900.0,900.0,950.0,950.0,999.0,1025.0,1000.0,1025.0,1025.0,1025.0,1000.0,995.0,975.0,962.5,995.0,1000.0,1050.0,1095.0,1050.0,1097.0,1025.0,1100.0,1075.0,1025.0,1000.0,1012.5,995.0,1000.0,941.0,1100.0,1050.0,1100.0,1150.0,1150.0,1100.0,1095.0,1100.0,1100.0,1150.0,1150.0,1200.0,1195.0,1200.0,1200.0,1262.5,1295.0,1295.0,1250.0,1295.0,1350.0,1325.0,1350.0,1250.0,1250.0,1250.0,1250.0,1262.5,1300.0,1325.0,1310.0,1300.0,1325.0,1395.0,1350.0,1300.0,1350.0,1395.0,1325.0,1395.0,1299.0,1354.5,1250.0,1399.0,1449.0,1475.0,1475.0,1480.0,1450.0,1400.0,1440.0,1485.0,1470.0,1450.0,1450.0,1450.0,1450.0,1495.0,1495.0,1460.0,1500.0,1480.0,1430.0,1445.0,1400.0,1475.0,1490.0,1455.0,1495.0,1500.0,1550.0,1550.0,1577.5,1595.0,1575.0,1550.0,1500.0,1500.0,1505.0
174,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,175,,,,,,,,,,,,,1895.0,2000.0,1997.5,2195.0,2095.0,2000.0,2000.0,2075.0,2097.0,1947.5,1999.0,1950.0,1945.0,2000.0,2000.0,1950.0,2050.0,2070.0,2090.0,2000.0,2000.0,1950.0,1900.0,1950.0,1997.5,1975.0,1950.0,1950.0,2050.0,2025.0,2100.0,2050.0,2125.0,2180.0,2100.0,2195.0,2200.0,2150.0,2100.0,2100.0,2200.0,2250.0,2250.0,2200.0,2280.0,2250.0,2195.0,2250.0,2200.0,2200.0,2214.5,2299.0,2300.0,2300.0,2299.0,2349.0,2350.0,2350.0,2350.0,2350.0,2350.0,2300.0,2350.0,2300.0,2300.0,2400.0,2350.0,2350.0,2350.0,2300.0,2395.0,2400.0,2300.0,2350.0,2400.0,2450.0,2500.0,2500.0,2460.0,2495.0,2495.0,2400.0,2400.0,2475.0,2400.0,2400.0,2495.0,2500.0,2500.0,2500.0,2495.0,2500.0,2500.0,2500.0,2550.0,2500.0,2500.0,2500.0,2550.0,2595.0,2595.0,2600.0,2575.0,2600.0,2550.0,2550.0,2500.0,2500.0
175,Cape Coral,FL,Cape Coral-Fort Myers,Lee County,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1450.0,1475.0,1525.0,1595.0,1550.0,1560.0,1575.0,1600.0,1627.5,1600.0,1649.0,1625.0,1600.0,1650.0,1650.0,1650.0,1600.0,1525.0,1500.0,1550.0,1590.0,1595.0,1600.0,1600.0,1600.0,1650.0,1650.0,1750.0,1705.0,1695.0,1625.0,1600.0,1600.0,1615.0,1600.0,1650.0
176,Savannah,GA,Savannah,Chatham County,177,,,,,,,,,,,,,,999.0,1085.0,1095.0,1152.5,1100.0,1025.0,1095.0,1100.0,1095.0,1100.0,1075.0,1070.0,995.0,1100.0,1195.0,1150.0,1195.0,1150.0,1150.0,1100.0,1100.0,1100.0,1100.0,1075.0,1077.5,1100.0,1100.0,1150.0,1064.5,1100.0,1150.0,1150.0,1100.0,1150.0,1150.0,1100.0,1100.0,1100.0,1150.0,1250.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1250.0,1277.5,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1250.0,1200.0,1200.0,1200.0,1250.0,1275.0,1275.0,1250.0,1200.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0,1300.0,1375.0,1395.0,1300.0,1350.0,1350.0,1300.0,1300.0,1295.0,1290.0,1325.0,1350.0,1395.0,1395.0,1350.0,1350.0,1350.0,1350.0,1275.0,1300.0,1300.0,1292.5,1295.0,1350.0,1450.0,1425.0,1400.0,1440.0,1450.0,1400.0,1400.0,1400.0,1400.0,1395.0
177,Fredericksburg,VA,Washington-Arlington-Alexandria,Spotsylvania County,178,,,1300.0,1500.0,1450.0,1600.0,1675.0,1397.5,1462.5,1472.5,1325.0,1395.0,1295.0,1295.0,1350.0,1500.0,1500.0,1500.0,1500.0,1400.0,1395.0,1395.0,1350.0,1325.0,1295.0,1297.5,1372.5,1400.0,1400.0,1425.0,1400.0,1450.0,1495.0,1412.5,1395.0,1395.0,1350.0,1400.0,1450.0,1475.0,1600.0,1575.0,1500.0,1450.0,1450.0,1400.0,1400.0,1395.0,1395.0,1395.0,1397.5,1400.0,1500.0,1500.0,1550.0,1550.0,1500.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1562.5,1500.0,1500.0,1500.0,1485.0,1500.0,1525.0,1495.0,1495.0,1475.0,1495.0,1500.0,1570.0,1500.0,1512.5,1500.0,1500.0,1485.0,1497.5,1500.0,1450.0,1450.0,1495.0,1500.0,1600.0,1575.0,1600.0,1595.0,1595.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1595.0,1595.0,1595.0,1595.0,1550.0,1500.0,1550.0,1595.0,1550.0,1595.0,1600.0,1600.0,1600.0,1600.0,1550.0,1600.0,1600.0,1595.0,1600.0,1600.0
178,Killeen,TX,Killeen-Temple,Bell County,179,,,,,,,,,,,,,1000.0,950.0,985.0,1000.0,1000.0,975.0,895.0,895.0,895.0,895.0,895.0,895.0,895.0,895.0,925.0,950.0,985.0,950.0,995.0,950.0,995.0,975.0,950.0,975.0,950.0,950.0,950.0,975.0,975.0,975.0,962.5,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,975.0,995.0,975.0,975.0,975.0,995.0,975.0,975.0,975.0,950.0,975.0,995.0,985.0,975.0,975.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,995.0,975.0,995.0,995.0,950.0,950.0,975.0,975.0,975.0,975.0,950.0,995.0,995.0,995.0,995.0,995.0,975.0,950.0,950.0,950.0,950.0,950.0,950.0,975.0,995.0,995.0,995.0,950.0,950.0,950.0,975.0,995.0,985.0,975.0,995.0,1050.0,1055.0,1075.0,1050.0,1045.0,1022.5,1000.0,1000.0,1000.0
179,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,180,,,,,,,,,,,,,,1494.5,1494.5,1450.0,1484.5,1350.0,1362.5,1395.0,1425.0,1395.0,1300.0,1300.0,1495.0,1500.0,1425.0,1450.0,1495.0,1450.0,1425.0,1450.0,1465.0,1475.0,1495.0,1495.0,1495.0,1500.0,1500.0,1525.0,1500.0,1500.0,1500.0,1500.0,1500.0,1495.0,1475.0,1450.0,1475.0,1450.0,1425.0,1425.0,1425.0,1450.0,1450.0,1450.0,1450.0,1500.0,1499.0,1500.0,1500.0,1570.0,1600.0,1550.0,1600.0,1595.0,1550.0,1600.0,1575.0,1550.0,1500.0,1525.0,1595.0,1550.0,1550.0,1550.0,1500.0,1550.0,1550.0,1595.0,1550.0,1550.0,1537.5,1550.0,1595.0,1749.0,1600.0,1700.0,1725.0,1722.5,1750.0,1750.0,1650.0,1785.0,1850.0,1850.0,1825.0,1780.0,1750.0,1912.5,1950.0,1950.0,1995.0,1950.0,1900.0,1895.0,1885.0,1925.0,1970.0,1987.5,2100.0,2097.5,2000.0,2000.0,1987.5,2050.0,2100.0,2100.0,2050.0,1995.0
180,Roanoke,VA,Roanoke,Roanoke City,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,962.5,995.0,895.0,862.5,862.5,899.0,950.0,997.5,1150.0,1195.0,1175.0,1185.0,1150.0,1000.0,1100.0,1095.0
181,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,182,,,1300.0,1295.0,1300.0,1300.0,1300.0,1375.0,1262.5,1250.0,1250.0,1212.5,1212.5,1200.0,1200.0,1237.5,1250.0,1295.0,1250.0,1250.0,1210.0,1200.0,1195.0,1150.0,1200.0,1200.0,1250.0,1200.0,1200.0,1250.0,1200.0,1195.0,1150.0,1195.0,1195.0,1162.5,1150.0,1100.0,1150.0,1150.0,1197.0,1200.0,1200.0,1200.0,1212.5,1200.0,1150.0,1195.0,1175.0,1175.0,1195.0,1195.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1150.0,1200.0,1200.0,1200.0,1250.0,1250.0,1200.0,1200.0,1200.0,1195.0,1195.0,1200.0,1200.0,1230.0,1250.0,1275.0,1237.5,1250.0,1277.5,1200.0,1225.0,1212.5,1250.0,1245.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1175.0,1100.0,1200.0,1200.0,1225.0,1250.0,1225.0,1200.0,1250.0,1200.0,1200.0,1220.0,1200.0,1250.0,1250.0,1275.0,1275.0,1250.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0
182,El Cajon,CA,San Diego-Carlsbad,San Diego County,183,,,,,,,,,,,,,,,,,,1975.0,1850.0,1897.5,1850.0,1800.0,1875.0,1725.0,1700.0,1790.0,1800.0,1800.0,1695.0,1685.0,1700.0,1740.0,1800.0,1830.0,1767.5,1700.0,1700.0,1695.0,1795.0,1700.0,1700.0,1800.0,1995.0,1897.5,1995.0,1950.0,1800.0,1900.0,1900.0,1900.0,1995.0,1995.0,2045.0,2000.0,2050.0,2100.0,2095.0,2150.0,2200.0,2125.0,2100.0,2125.0,2195.0,2150.0,2125.0,2095.0,2195.0,2195.0,2147.5,2272.5,2295.0,2247.5,2200.0,2195.0,2197.5,2125.0,2250.0,2397.5,2272.5,2195.0,2250.0,2125.5,2395.0,2172.5,2300.0,2295.0,2397.5,2400.0,2400.0,2495.0,2497.5,2400.0,2495.0,2397.5,2347.5,2395.0,2400.0,2400.0,2495.0,2495.0,2597.5,2595.0,2595.0,2495.0,2500.0,2525.0,2500.0,2495.0,2450.0,2495.0,2495.0,2595.0,2625.0,2600.0,2600.0,2600.0,2550.0,2495.0,2400.0,2495.0
183,Clarksville,TN,Clarksville,Montgomery County,184,,,,,,,,,,,,,,,,,,,,1100.0,1097.5,1050.0,1100.0,1100.0,1065.0,1075.0,1095.0,1100.0,1100.0,1100.0,1100.0,1095.0,1050.0,1000.0,1000.0,995.0,995.0,995.0,995.0,1025.0,1025.0,1045.0,1000.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1075.0,1050.0,1050.0,1025.0,1050.0,1050.0,1050.0,1000.0,1012.5,1000.0,1050.0,1100.0,1145.0,1100.0,1100.0,1100.0,1050.0,1050.0,1050.0,1045.0,1045.0,1025.0,1095.0,1068.5,1100.0,1095.0,1100.0,1035.0,1050.0,995.0,1025.0,1000.0,1000.0,1000.0,1050.0,1100.0,1100.0,1150.0,1150.0,1125.0,1100.0,1095.0,1050.0,1095.0,1085.0,1095.0,1100.0,1100.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1150.0,1200.0,1195.0,1175.0,1195.0,1170.0,1150.0,1195.0,1200.0
184,Jackson,MS,Jackson,Hinds County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5,750.0,750.0,750.0,750.0,750.0,750.0,720.0,750.0,750.0,750.0,725.0,775.0,750.0,782.5,750.0,760.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,725.0,750.0,750.0,775.0,750.0,750.0,775.0,800.0,800.0,800.0,800.0,759.0,759.0,850.0,775.0,750.0,795.0,775.0,754.5,795.0,800.0,795.0,850.0,850.0,812.5,775.0,825.0,850.0,800.0,835.0,775.0,800.0,800.0,850.0,800.0,800.0,825.0,812.5,800.0,850.0,795.0,800.0,800.0,800.0,850.0,850.0,875.0,900.0,897.5,900.0,850.0,850.0,850.0,862.5,862.5,850.0,900.0,950.0,900.0,850.0,850.0,875.0,875.0,880.0,900.0,900.0
185,Elk Grove,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,186,,,,,,,,,,,,,1495.0,1495.0,1500.0,1537.5,1525.0,1495.0,1495.0,1495.0,1495.0,1450.0,1395.0,1395.0,1412.5,1495.0,1525.0,1522.5,1495.0,1520.0,1525.0,1495.0,1495.0,1500.0,1500.0,1495.0,1495.0,1495.0,1495.0,1495.0,1595.0,1550.0,1550.0,1500.0,1495.0,1495.0,1495.0,1495.0,1500.0,1550.0,1525.0,1550.0,1595.0,1550.0,1575.0,1562.5,1595.0,1595.0,1600.0,1595.0,1595.0,1595.0,1595.0,1595.0,1650.0,1695.0,1650.0,1650.0,1649.5,1650.0,1695.0,1695.0,1695.0,1695.0,1695.0,1600.0,1625.0,1752.5,1695.0,1695.0,1695.0,1700.0,1650.0,1650.0,1695.0,1700.0,1795.0,1795.0,1795.0,1797.5,1800.0,1895.0,1850.0,1900.0,1900.0,1950.0,1900.0,1895.0,1937.5,1962.5,1972.5,2000.0,2000.0,1995.0,1975.0,1995.0,2000.0,2000.0,2000.0,1995.0,2100.0,2017.5,2000.0,2000.0,2000.0,2095.0,2025.0,2050.0,2050.0,2000.0
186,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,187,,1300.0,1300.0,1395.0,1325.0,1275.0,1395.0,1325.0,1300.0,1225.0,1200.0,1295.0,1200.0,1200.0,1200.0,1250.0,1295.0,1250.0,1250.0,1250.0,1200.0,1195.0,1200.0,1195.0,1200.0,1195.0,1195.0,1200.0,1200.0,1225.0,1225.0,1200.0,1200.0,1197.0,1195.0,1175.0,1182.5,1190.0,1195.0,1200.0,1200.0,1225.0,1200.0,1195.0,1200.0,1199.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1292.5,1275.0,1295.0,1275.0,1295.0,1275.0,1295.0,1295.0,1300.0,1295.0,1300.0,1350.0,1385.0,1350.0,1300.0,1295.0,1250.0,1300.0,1325.0,1350.0,1375.0,1350.0,1395.0,1350.0,1325.0,1395.0,1350.0,1300.0,1395.0,1350.0,1300.0,1350.0,1350.0,1395.0,1475.0,1450.0,1450.0,1450.0,1425.0,1410.0,1410.0,1427.5,1460.0,1450.0,1495.0,1510.0,1497.0,1499.5,1500.0,1500.0,1495.0,1495.0,1495.0,1490.0,1500.0,1500.0,1587.5,1592.5,1600.0,1650.0,1600.0,1595.0,1595.0,1595.0,1550.0,1592.5,1572.5
187,Sugar Land,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1950.0,1872.5,1850.0,1800.0,1825.0,1880.0,1825.0,1850.0,1800.0,1895.0,1950.0,2000.0,1997.5,1900.0,1850.0,1850.0,1895.0,1937.5,1975.0,1995.0,2100.0,2050.0,1999.0,2000.0,2025.0,2000.0,1925.0,1950.0,1950.0,1995.0,2000.0,2000.0,2050.0,2062.5,2000.0,1950.0,1975.0,1990.0,1800.0,1895.0,1800.0,1850.0,1850.0,1850.0,1860.0,1895.0,1895.0,1895.0,1860.0,1895.0,1900.0,1900.0,1900.0,1850.0,1900.0,1950.0,1900.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1800.0,1800.0,1795.0,1800.0,1800.0,1850.0,1900.0,1875.0,1885.0,1950.0,1925.0,1900.0,1900.0,1880.0
188,Naperville,IL,Chicago-Naperville-Elgin,DuPage County,189,,,,,,,,,,,,,2000.0,1950.0,1900.0,1900.0,1950.0,2000.0,1850.0,1800.0,1850.0,1825.0,1800.0,1750.0,1795.0,1812.5,1950.0,1950.0,1950.0,1925.0,1898.0,1700.0,1550.0,1500.0,1500.0,1595.0,1600.0,1600.0,1697.5,1897.5,2100.0,2000.0,1950.0,1895.0,1862.5,1800.0,1850.0,1850.0,1895.0,1850.0,1895.0,1990.0,1950.0,2000.0,1900.0,2000.0,1995.0,1995.0,1997.0,2000.0,1992.5,1895.0,1950.0,1992.5,2000.0,2100.0,2075.0,2050.0,2025.0,2025.0,1998.5,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2000.0,2000.0,2100.0,2100.0,2147.5,2000.0,2000.0,2000.0,2000.0,2000.0,2050.0,2000.0,2100.0,2150.0,2095.0,2000.0,2000.0,1997.0,1995.0,2050.0,2050.0,2100.0,2100.0,2197.0,2195.0,2195.0,2150.0,2200.0,2197.5,2300.0,2200.0,2150.0,2050.0,2099.5,2100.0,2195.0,2200.0,2250.0,2150.0,2122.5,2150.0,2195.0,2122.5
189,Fairfax,VA,Washington-Arlington-Alexandria,Fairfax County,190,,,,,,,,,,,,,2399.0,2300.0,2300.0,2300.0,2350.0,2475.0,2400.0,2325.0,2395.0,2350.0,2200.0,2250.0,2250.0,2250.0,2300.0,2325.0,2500.0,2497.5,2350.0,2400.0,2400.0,2350.0,2250.0,2290.0,2300.0,2450.0,2300.0,2497.0,2500.0,2500.0,2495.0,2499.5,2400.0,2350.0,2400.0,2400.0,2425.0,2350.0,2350.0,2350.0,2500.0,2500.0,2550.0,2500.0,2500.0,2495.0,2495.0,2400.0,2450.0,2450.0,2400.0,2450.0,2500.0,2500.0,2500.0,2500.0,2500.0,2425.0,2495.0,2400.0,2400.0,2400.0,2500.0,2500.0,2550.0,2500.0,2550.0,2500.0,2500.0,2495.0,2425.0,2460.0,2497.5,2550.0,2595.0,2525.0,2500.0,2500.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2550.0,2600.0,2600.0,2599.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2695.0,2700.0,2700.0,2750.0,2700.0,2650.0,2650.0,2650.0,2600.0,2695.0
190,Boynton Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,191,,,1800.0,1800.0,1875.0,1887.5,1800.0,1800.0,1800.0,1700.0,1700.0,1800.0,1700.0,1700.0,1675.0,1650.0,1637.5,1600.0,1650.0,1700.0,1700.0,1700.0,1700.0,1650.0,1600.0,1600.0,1650.0,1650.0,1650.0,1700.0,1675.0,1685.0,1650.0,1550.0,1550.0,1500.0,1550.0,1500.0,1500.0,1550.0,1632.5,1695.0,1650.0,1650.0,1725.0,1800.0,1750.0,1800.0,1750.0,1750.0,1725.0,1700.0,1800.0,1800.0,1800.0,1800.0,1795.0,1795.0,1800.0,1800.0,1850.0,1850.0,1850.0,1875.0,1850.0,1850.0,1800.0,1849.5,1834.5,1850.0,1850.0,1875.0,1850.0,1800.0,1850.0,1850.0,1900.0,1899.0,1900.5,2000.0,1895.0,1887.5,1900.0,1900.0,1950.0,2000.0,2000.0,2000.0,1975.0,1995.0,1999.0,2000.0,1995.0,2000.0,1995.0,1990.0,2000.0,2000.0,1997.0,2000.0,2050.0,2047.5,2000.0,2000.0,1997.5,2000.0,2050.0,2175.0,2092.0,2100.0,2200.0,2200.0,2200.0,2000.0,2000.0,2050.0,2100.0,2087.5,2000.0,2000.0
191,Topeka,KS,Topeka,Shawnee County,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,795.0,885.0,795.0,780.0,800.0,675.0,675.0,700.0,725.0,850.0,895.0,895.0,895.0,850.0,850.0,825.0,775.0,795.0,795.0,785.0,795.0,812.5,850.0,827.5,775.0,775.0,750.0,750.0,795.0,750.0,750.0,775.0,761.0,775.0,795.0,800.0,826.0,800.0,845.0,800.0,762.5,750.0,750.0,775.0,775.0,795.0,795.0,795.0,757.5,797.5,800.0,800.0,775.0,750.0,762.5,795.0,795.0,795.0,815.0,850.0,825.0,800.0,775.0,795.0,800.0,775.0,795.0,815.0,850.0,825.0,850.0,800.0,775.0,750.0,800.0,850.0,836.5,847.5,825.0,800.0,845.0,850.0,850.0,825.0,800.0,800.0,805.0,850.0,795.0
192,McKinney,TX,Dallas-Fort Worth-Arlington,Collin County,193,,,,,,,,,,,,1532.5,1400.0,1400.0,1450.0,1450.0,1500.0,1550.0,1500.0,1525.0,1562.5,1500.0,1500.0,1500.0,1500.0,1550.0,1500.0,1500.0,1550.0,1550.0,1595.0,1580.0,1550.0,1500.0,1550.0,1595.0,1550.0,1550.0,1550.0,1550.0,1600.0,1600.0,1650.0,1645.0,1650.0,1650.0,1650.0,1622.5,1622.5,1600.0,1650.0,1650.0,1662.5,1695.0,1695.0,1695.0,1695.0,1675.0,1695.0,1675.0,1700.0,1700.0,1700.0,1700.0,1750.0,1750.0,1750.0,1750.0,1762.5,1750.0,1750.0,1795.0,1750.0,1750.0,1750.0,1795.0,1795.0,1795.0,1795.0,1800.0,1795.0,1850.0,1850.0,1750.0,1795.0,1800.0,1850.0,1850.0,1850.0,1850.0,1850.0,1845.0,1800.0,1800.0,1799.5,1795.0,1798.5,1800.0,1850.0,1895.0,1875.0,1850.0,1875.0,1875.0,1850.0,1875.0,1895.0,1900.0,1900.0,1900.0,1950.0,1950.0,1900.0,1950.0,1950.0,1900.0,1900.0,1950.0,1900.0,1895.0
193,Lafayette,LA,Lafayette,Lafayette Parish,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1300.0,1275.0,1250.0,1300.0,1444.0,1475.0,1495.0,1275.0,1375.0,1375.0,1300.0,1275.0,1350.0,1397.5,1400.0,1300.0,1350.0,1350.0,1325.0,1337.5,1300.0,1350.0,1300.0,1300.0,1300.0,1300.0,1200.0,1325.0,1300.0,1200.0,1250.0,1250.0,1249.5,1297.5,1300.0,1225.0,1250.0,1250.0,1262.5,1250.0,1250.0,1250.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1195.0,1150.0,1197.5,1150.0,1195.0,1200.0,1200.0,1200.0,1200.0,1167.5,1200.0,1175.0,1100.0,1175.0
194,Pembroke Pines,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,195,,,2000.0,2000.0,2000.0,2100.0,2000.0,2000.0,2000.0,1900.0,1900.0,1897.5,1900.0,2000.0,2100.0,2172.5,2150.0,2195.0,2050.0,2100.0,2050.0,2000.0,1995.0,1950.0,1997.5,1990.0,2000.0,1950.0,1900.0,1900.0,1925.0,1889.0,1850.0,1850.0,1875.0,1850.0,1900.0,1900.0,1900.0,1900.0,2000.0,2000.0,2000.0,2100.0,2100.0,2100.0,2095.0,2100.0,2085.0,2000.0,2000.0,2039.0,2149.5,2150.0,2200.0,2100.0,2100.0,2150.0,2100.0,2100.0,2100.0,2000.0,2100.0,2150.0,2125.0,2150.0,2150.0,2200.0,2200.0,2200.0,2200.0,2200.0,2250.0,2290.0,2250.0,2200.0,2250.0,2250.0,2141.0,2100.0,2150.0,2300.0,2299.0,2200.0,2284.0,2300.0,2250.0,2250.0,2250.0,2250.0,2300.0,2300.0,2300.0,2337.5,2300.0,2300.0,2300.0,2250.0,2250.0,2200.0,2224.0,2300.0,2207.5,2250.0,2250.0,2300.0,2300.0,2302.5,2300.0,2300.0,2359.0,2350.0,2400.0,2400.0,2350.0,2400.0,2327.0,2250.0,2211.0,2200.0
