,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
455,Hamilton Township,NJ,Trenton,Mercer County,456,,,,,,,,,,,,,,,,,,1825.0,1650.0,1562.5,1500.0,1425.0,1400.0,1350.0,1350.0,1350.0,1475.0,1475.0,1475.0,1600.0,1600.0,1625.0,1575.0,1525.0,1650.0,1650.0,1700.0,1450.0,1400.0,1362.5,1400.0,1450.0,1525.0,1500.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1600.0,1500.0,1450.0,1450.0,1500.0,1500.0,1600.0,1600.0,1500.0,1450.0,1500.0,1500.0,1500.0,1700.0,1672.5,1625.0,1575.0,1600.0,1500.0,1600.0,1600.0,1600.0,1625.0,1690.0,1750.0,1725.0,1750.0,1600.0,1650.0,1675.0,1600.0,1625.0,1600.0,1550.0,1475.0,1650.0,1600.0,1725.0,1750.0,1775.0,1675.0,1725.0,1750.0,1685.0,1650.0,1600.0,1600.0,1600.0,1600.0,1500.0,1650.0,1625.0,1700.0,1600.0,1625.0,1600.0,1580.0,1600.0,1650.0,1650.0,1600.0,1695.0,1675.0,1625.0,1600.0,1650.0,1675.0,1600.0,1600.0,1600.0
456,Bothell,WA,Seattle-Tacoma-Bellevue,Snohomish County,457,,,,,,,,,,,,,1600.0,1600.0,1700.0,1800.0,1775.0,1750.0,1795.0,1625.0,1800.0,1850.0,1695.0,1500.0,1725.0,1715.0,1695.0,1600.0,1675.0,1750.0,1795.0,1785.0,1750.0,1699.0,1750.0,1700.0,1685.0,1695.0,1625.0,1650.0,1800.0,1797.5,1800.0,1850.0,1800.0,1850.0,1800.0,1850.0,1800.0,1825.0,1812.5,1862.5,1980.0,2100.0,2100.0,1997.5,2000.0,1977.5,1950.0,1950.0,1950.0,2050.0,2100.0,2072.5,2095.0,2200.0,2292.5,2250.0,2150.0,2050.0,2100.0,2250.0,2225.0,2100.0,2100.0,2250.0,2250.0,2200.0,2325.0,2375.0,2200.0,2150.0,2200.0,2200.0,2400.0,2397.5,2350.0,2395.0,2499.0,2545.0,2550.0,2477.5,2492.5,2377.5,2300.0,2295.0,2300.0,2350.0,2390.0,2450.0,2550.0,2595.0,2500.0,2500.0,2499.0,2495.0,2450.0,2400.0,2495.0,2500.0,2495.0,2512.5,2595.0,2625.0,2600.0,2595.0,2550.0,2485.0,2450.0,2425.0
457,Newton,MA,Boston-Cambridge-Newton,Middlesex County,458,,,,,,,,,,,,,,,,,2100.0,2300.0,2375.0,2300.0,2287.5,2400.0,2400.0,2400.0,2300.0,2275.0,2400.0,2600.0,2800.0,2950.0,2800.0,2500.0,2500.0,2495.0,2470.0,2225.0,2500.0,2500.0,2800.0,2800.0,2800.0,2850.0,2600.0,2400.0,2400.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2502.0,2825.0,2850.0,2900.0,2800.0,2800.0,2550.0,2575.0,2625.0,2625.0,2700.0,2700.0,2675.0,2675.0,2650.0,2700.0,2600.0,2800.0,2800.0,2700.0,2850.0,3000.0,3000.0,3000.0,3000.0,3100.0,2950.0,3172.5,2800.0,2725.0,2775.0,2800.0,2800.0,2825.0,3050.0,3200.0,3200.0,3300.0,3200.0,3200.0,2995.0,3000.0,3100.0,3100.0,3000.0,3000.0,2899.5,2925.0,3050.0,3200.0,3200.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3200.0,3400.0,3700.0,3500.0,3350.0,3300.0,3100.0,3200.0,3200.0,3300.0,3300.0
458,Warner Robins,GA,Warner Robins,Houston County,459,,,,,,,,,,,,,,,,,,937.5,875.0,800.0,900.0,937.5,900.0,950.0,937.5,937.5,900.0,900.0,987.0,905.0,887.5,950.0,950.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,912.5,900.0,900.0,900.0,900.0,850.0,800.0,850.0,850.0,850.0,875.0,950.0,975.0,900.0,950.0,950.0,995.0,962.5,930.0,925.0,900.0,900.0,912.5,950.0,995.0,900.0,875.0,895.0,875.0,875.0,875.0,900.0,875.0,900.0,950.0,975.0,950.0,997.5,950.0,950.0,950.0,900.0,950.0,900.0,862.5,925.0,950.0,900.0,975.0,925.0,950.0,950.0,975.0,950.0,900.0,925.0,950.0,975.0,975.0,950.0,925.0,900.0,900.0,900.0,900.0,900.0,900.0,912.5,975.0,995.0,975.0,995.0,900.0,980.0,1000.0,995.0,995.0,995.0,975.0
459,Flagstaff,AZ,Flagstaff,Coconino County,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,1800.0,1800.0,1775.0,1800.0,1797.5,1800.0,1800.0,1797.5,1800.0,1950.0,1895.0,1895.0,1950.0,1950.0,1900.0,2000.0,2000.0,1950.0,1985.0,1950.0,1800.0,1800.0,1800.0,1800.0,1800.0,1900.0,1962.5,1900.0,1900.0,1885.0,1850.0,1900.0,1900.0,1900.0,1837.5
460,Chino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,461,,,,,,,,,,,,,,1900.0,2000.0,1950.0,1950.0,2000.0,1865.0,1897.5,1900.0,1850.0,1850.0,1875.0,1800.0,1825.0,1850.0,1900.0,1900.0,1900.0,1950.0,1900.0,1900.0,1900.0,1800.0,1850.0,1850.0,1927.5,1962.5,1995.0,1950.0,1950.0,1970.0,1950.0,2000.0,2000.0,1950.0,1950.0,1950.0,1900.0,1900.0,1900.0,2000.0,2100.0,2000.0,1950.0,1950.0,2000.0,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,2100.0,2200.0,2100.0,2100.0,2100.0,2102.5,2127.5,2127.5,2100.0,2025.0,2100.0,2100.0,2105.0,2100.0,1925.0,2175.0,2100.0,2050.0,2102.5,2075.0,2197.5,2280.0,2350.0,2338.0,2400.0,2300.0,2350.0,2400.0,2350.0,2350.0,2450.0,2450.0,2400.0,2400.0,2400.0,2450.0,2480.0,2400.0,2495.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2400.0,2450.0,2400.0,2400.0,2405.0,2495.0,2500.0
461,Redwood City,CA,San Francisco-Oakland-Hayward,San Mateo County,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,3750.0,3600.0,3500.0,3600.0,3600.0,3900.0,3900.0,3700.0,4147.5,4000.0,4225.0,3988.0,3975.0,4200.0,4087.5,4000.0,4100.0,4500.0,4200.0,4000.0,3925.0,4200.0,3875.0,4000.0,3847.5,4000.0,3925.0,3810.0,3800.0,3850.0,3800.0,3950.0,4000.0,4200.0,4200.0,4369.0,4200.0,3999.0,3750.0,3800.0,3900.0,3950.0,3900.0,3945.0,4000.0,4175.0,4500.0,4500.0,4500.0,4500.0,4000.0,3988.0,3950.0,4200.0,4200.0,4200.0,4250.0,4100.0,4200.0,4400.0,4447.5,4395.0,4500.0,4275.0,4250.0
462,Lafayette,IN,Lafayette-West Lafayette,Tippecanoe County,463,,,,,,,,,,,,,,,,,,,,,,,,,750.0,709.0,725.0,800.0,800.0,750.0,695.0,795.0,750.0,797.5,750.0,675.0,724.0,725.0,712.5,795.0,795.0,775.0,700.0,662.5,725.0,795.0,780.0,797.5,750.0,750.0,750.0,750.0,770.0,800.0,800.0,825.0,800.0,815.0,850.0,850.0,835.0,825.0,800.0,795.0,800.0,800.0,800.0,750.0,795.0,800.0,810.0,825.0,825.0,800.0,802.5,800.0,850.0,797.5,835.0,825.0,850.0,815.0,850.0,850.0,825.0,850.0,875.0,855.0,895.0,920.0,950.0,895.0,870.0,870.0,895.0,900.0,895.0,850.0,900.0,850.0,875.0,850.0,895.0,900.0,962.5,900.0,900.0,900.0,910.0,900.0,900.0,900.0,875.0,900.0,895.0,897.5,950.0,925.0,975.0,975.0
463,Leesburg,VA,Washington-Arlington-Alexandria,Loudoun County,464,,,,,,,,,,,,,,,,2000.0,2250.0,2200.0,2125.0,2195.0,2000.0,2000.0,1795.0,1800.0,1800.0,1750.0,1700.0,1900.0,1950.0,2050.0,2200.0,1995.0,2100.0,2095.0,1997.5,2150.0,1875.0,2100.0,1925.0,1900.0,2000.0,2075.0,2149.5,2200.0,2100.0,2100.0,2050.0,1997.5,2100.0,2050.0,1995.0,1950.0,2125.0,2200.0,2222.5,2195.0,2100.0,2200.0,2150.0,2100.0,2075.0,2100.0,2125.0,2200.0,2195.0,2200.0,2200.0,2200.0,2075.0,2070.0,2000.0,2000.0,1995.0,2100.0,2000.0,2050.0,2087.5,2150.0,2200.0,2100.0,2100.0,1960.0,1950.0,2000.0,1999.5,2200.0,2250.0,2150.0,2050.0,2100.0,2275.0,2200.0,2197.5,2137.5,2125.0,2100.0,2100.0,2100.0,1895.0,2200.0,2300.0,2400.0,2400.0,2400.0,2300.0,2300.0,2300.0,2250.0,2300.0,2375.0,2250.0,2350.0,2395.0,2395.0,2397.5,2300.0,2300.0,2200.0,2200.0,2300.0
464,Gulfport,MS,Gulfport-Biloxi-Pascagoula,Harrison County,465,,,,,,,,,,,,,,,,,,,800.0,750.0,850.0,800.0,825.0,850.0,862.5,850.0,850.0,850.0,850.0,799.0,762.5,750.0,795.0,800.0,800.0,800.0,850.0,799.0,825.0,850.0,850.0,825.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,850.0,862.5,900.0,950.0,950.0,950.0,900.0,900.0,895.0,850.0,850.0,850.0,800.0,900.0,897.5,900.0,950.0,850.0,850.0,875.0,875.0,895.0,875.0,875.0,925.0,900.0,900.0,900.0,900.0,975.0,925.0,900.0,900.0,950.0,850.0,962.5,975.0,995.0,1000.0,975.0,950.0,950.0,935.0,945.0,950.0,947.5,945.0,950.0,895.0,900.0,945.0,995.0,990.0,975.0,995.0,1000.0,995.0,975.0,985.0,995.0,1000.0,1050.0,1050.0,1050.0,1000.0,995.0,975.0,1000.0,1000.0
465,Pittsburg,CA,San Francisco-Oakland-Hayward,Contra Costa County,466,,,,,,,,,,,,,,,,1795.0,1700.0,1575.0,1500.0,1500.0,1495.0,1500.0,1500.0,1595.0,1500.0,1497.5,1525.0,1595.0,1595.0,1550.0,1600.0,1600.0,1600.0,1570.0,1600.0,1600.0,1650.0,1649.0,1650.0,1650.0,1639.0,1595.0,1600.0,1595.0,1592.5,1600.0,1597.0,1550.0,1650.0,1695.0,1675.0,1695.0,1800.0,1772.5,1647.5,1697.5,1650.0,1712.5,1725.0,1695.0,1617.5,1590.0,1695.0,1749.0,1800.0,1794.5,1879.0,1900.0,1900.0,1969.0,1922.0,1909.0,1995.0,1909.0,1925.0,1875.0,1749.0,1900.0,1895.0,2000.0,1972.5,1895.0,1950.0,1857.5,1995.0,2000.0,2135.0,2165.0,2100.0,2097.5,2195.0,2225.0,2135.0,2200.0,2100.0,2195.0,2200.0,2225.0,2250.0,2297.5,2325.0,2300.0,2245.0,2200.0,2200.0,2200.0,2200.0,2200.0,2300.0,2362.5,2347.5,2395.0,2499.0,2487.5,2400.0,2500.0,2395.0,2400.0,2385.0,2399.0
466,Georgetown,TX,Austin-Round Rock,Williamson County,467,,,,,,,,,,,,,,,,,1250.0,1275.0,1295.0,1475.0,1400.0,1400.0,1450.0,1497.5,1400.0,1400.0,1437.5,1500.0,1325.0,1350.0,1395.0,1475.0,1475.0,1500.0,1500.0,1550.0,1395.0,1395.0,1400.0,1400.0,1425.0,1450.0,1375.0,1397.5,1395.0,1450.0,1485.0,1500.0,1550.0,1562.5,1500.0,1500.0,1550.0,1575.0,1585.0,1575.0,1550.0,1550.0,1525.0,1550.0,1595.0,1550.0,1550.0,1550.0,1550.0,1550.0,1575.0,1600.0,1600.0,1600.0,1595.0,1600.0,1650.0,1600.0,1600.0,1600.0,1600.0,1600.0,1612.5,1600.0,1650.0,1595.0,1650.0,1695.0,1600.0,1600.0,1650.0,1650.0,1675.0,1695.0,1700.0,1700.0,1650.0,1700.0,1695.0,1695.0,1685.0,1650.0,1762.5,1700.0,1700.0,1725.0,1680.0,1677.0,1650.0,1650.0,1665.0,1650.0,1650.0,1695.0,1700.0,1695.0,1700.0,1725.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0
467,Duluth,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,468,,,,1295.0,1295.0,1295.0,1200.0,1200.0,1195.0,1250.0,1250.0,1275.0,1222.5,1200.0,1225.0,1300.0,1222.5,1199.0,1200.0,1250.0,1200.0,1200.0,1200.0,1200.0,1250.0,1200.0,1097.0,1100.0,1197.0,1212.5,1200.0,1200.0,1150.0,1150.0,1050.0,1050.0,1112.5,1050.0,1100.0,1150.0,1195.0,1200.0,1200.0,1102.5,1200.0,1200.0,1200.0,1200.0,1212.5,1200.0,1200.0,1200.0,1200.0,1250.0,1237.0,1300.0,1300.0,1300.0,1325.0,1300.0,1300.0,1300.0,1300.0,1325.0,1350.0,1395.0,1350.0,1362.5,1350.0,1350.0,1350.0,1350.0,1350.0,1395.0,1400.0,1380.0,1450.0,1435.0,1450.0,1412.5,1400.0,1400.0,1432.5,1400.0,1400.0,1450.0,1450.0,1450.0,1480.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1590.0,1550.0,1550.0,1550.0,1549.5,1555.0,1595.0,1544.0,1500.0,1582.5,1600.0,1600.0,1595.0,1590.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1600.0
468,Decatur,IL,Decatur,Macon County,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,775.0,687.5,650.0,700.0,675.0,700.0,700.0,762.5,725.0,675.0,700.0,700.0,697.5,700.0,675.0,650.0,650.0,675.0,675.0,650.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,767.5,762.5,750.0,750.0,750.0,800.0,800.0,725.0
469,Parker,CO,Denver-Aurora-Lakewood,Douglas County,470,,,,,,,,,,,,,,,,,,,1685.0,1750.0,1650.0,1650.0,1725.0,1800.0,1572.5,1550.0,1600.0,1495.0,1550.0,1600.0,1770.0,1800.0,1597.5,1650.0,1650.0,1850.0,1697.5,1662.5,1800.0,1750.0,1695.0,1612.5,1850.0,1837.5,1850.0,1950.0,1950.0,1950.0,1850.0,1900.0,1897.5,1897.5,1947.5,1850.0,1972.5,1950.0,2195.0,1950.0,1925.0,2000.0,2037.5,2100.0,2050.0,2040.0,2100.0,2050.0,2195.0,2125.0,2054.5,2069.5,2150.0,2199.5,2175.0,2200.0,2195.0,2195.0,1979.0,2250.0,2099.5,2150.0,2049.0,2100.0,2000.0,2100.0,1995.0,2100.0,2100.0,2195.0,2200.0,2285.0,2295.0,2200.0,2150.0,2100.0,2195.0,2200.0,2200.0,2112.5,2200.0,2285.0,2300.0,2300.0,2349.0,2240.0,2295.0,2247.5,2200.0,2250.0,2312.5,2370.0,2295.0,2300.0,2325.0,2350.0,2350.0,2400.0,2400.0,2295.0,2299.0,2300.0
470,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,4800.0,4500.0,4985.0,4967.5,4977.5,5000.0,5500.0,5500.0,4995.0,5350.0,5500.0,5500.0,5500.0,5275.0,5400.0,5225.0,5500.0,5250.0,5550.0,5500.0,5400.0,5500.0,5800.0,5992.5,5400.0,5000.0,5150.0,5500.0,5500.0,5725.0,5900.0,5900.0,5700.0,5950.0,6000.0,5995.0
471,Arden-Arcade,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5,1150.0,1162.5,1200.0,1175.0,1225.0,1295.0,1295.0,1295.0,1350.0,1450.0,1400.0,1395.0,1382.5,1472.5,1406.0,1362.5,1395.0,1400.0,1472.5,1575.0,1562.5,1500.0,1500.0,1525.0,1500.0,1575.0,1525.0,1500.0,1500.0,1600.0,1495.0,1495.0,1495.0,1525.0,1500.0,1495.0,1537.5,1572.5,1495.0,1550.0
472,Nashua,NH,Manchester-Nashua,Hillsborough County,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,1700.0,1700.0,1695.0,1672.5,1500.0,1500.0,1500.0,1500.0,1525.0,1600.0,1695.0,1797.5,1700.0,1895.0,1950.0,1800.0,1800.0
473,Suffolk,VA,Virginia Beach-Norfolk-Newport News,Suffolk City,474,,,,,,,,,,,,,,1525.0,1595.0,1600.0,1650.0,1600.0,1650.0,1695.0,1650.0,1600.0,1550.0,1550.0,1450.0,1500.0,1595.0,1585.0,1595.0,1600.0,1600.0,1550.0,1500.0,1525.0,1500.0,1500.0,1575.0,1597.5,1695.0,1650.0,1612.5,1585.0,1585.0,1595.0,1550.0,1600.0,1595.0,1600.0,1600.0,1595.0,1550.0,1575.0,1600.0,1595.0,1600.0,1575.0,1595.0,1550.0,1595.0,1600.0,1600.0,1550.0,1547.5,1600.0,1650.0,1650.0,1600.0,1595.0,1585.0,1550.0,1550.0,1550.0,1550.0,1575.0,1595.0,1600.0,1600.0,1597.5,1599.0,1537.5,1550.0,1500.0,1595.0,1525.0,1500.0,1495.0,1495.0,1500.0,1595.0,1595.0,1595.0,1612.5,1550.0,1547.5,1560.0,1535.0,1500.0,1495.0,1500.0,1595.0,1655.0,1595.0,1600.0,1600.0,1600.0,1637.5,1600.0,1600.0,1500.0,1650.0,1600.0,1600.0,1607.5,1600.0,1600.0,1600.0,1650.0,1695.0,1650.0,1625.0
474,Redmond,WA,Seattle-Tacoma-Bellevue,King County,475,,,,,,,,,,,,,1990.0,2020.0,2100.0,2045.0,2285.0,2395.0,2300.0,2297.5,2225.0,2162.5,1850.0,1925.0,2095.0,1850.0,1899.5,1950.0,1997.0,2195.0,2195.0,2150.0,2150.0,1780.0,1700.0,1650.0,1650.0,1635.0,1685.0,1747.5,1800.0,1972.5,2100.0,2200.0,2295.0,2225.0,2150.0,2195.0,2095.0,2150.0,2150.0,2150.0,2125.0,2295.0,2395.0,2395.0,2250.0,2100.0,2175.0,2200.0,2250.0,2195.0,2195.0,2400.0,2395.0,2295.0,2400.0,2400.0,2395.0,2350.0,2300.0,2295.0,2295.0,2450.0,2495.0,2325.0,2400.0,2500.0,2687.5,2497.0,2374.5,2425.0,2200.0,2400.0,2350.0,2500.0,2500.0,2572.5,2650.0,2700.0,2724.5,2750.0,2595.0,2495.0,2500.0,2500.0,2500.0,2600.0,2600.0,2700.0,2712.5,2795.0,2750.0,2700.0,2672.5,2650.0,2650.0,2595.0,2600.0,2672.5,2695.0,2650.0,2700.0,2900.0,2800.0,2800.0,2749.5,2797.5,2800.0,2750.0
475,Bloomington,IL,Bloomington,McLean County,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,975.0,1025.0,995.0,1000.0,970.0,995.0,995.0,900.0,897.5,980.0,920.0,930.0,925.0,850.0,897.5,895.0,900.0,980.0,1000.0,1000.0,947.5,885.0,895.0,875.0,900.0,900.0,895.0,950.0,950.0,1050.0,975.0,885.0,900.0,900.0,900.0,900.0,895.0
476,Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange County,477,,,,,,,,,,,,,,,,,,,,2390.0,2275.0,2300.0,1997.5,2295.0,2200.0,2200.0,2200.0,2100.0,2100.0,2100.0,2200.0,2200.0,2200.0,2225.0,2100.0,2200.0,2345.0,2200.0,2250.0,2200.0,2250.0,2400.0,2400.0,2400.0,2300.0,2395.0,2500.0,2600.0,2400.0,2500.0,2500.0,2500.0,2600.0,2600.0,2675.0,2625.0,2650.0,2650.0,2697.5,2700.0,2700.0,2700.0,2700.0,2650.0,2597.5,2700.0,2750.0,2650.0,2675.0,2597.5,2500.0,2600.0,2625.0,2650.0,2700.0,2750.0,2650.0,2400.0,2600.0,2600.0,2625.0,2695.0,2750.0,2400.0,2600.0,2700.0,2850.0,2850.0,2872.5,3187.0,3100.0,2980.0,2825.0,2937.5,2900.0,2800.0,2750.0,2725.0,2800.0,2850.0,2950.0,2850.0,2822.5,2900.0,2850.0,2850.0,2795.0,2800.0,2895.0,2895.0,2998.0,2950.0,3000.0,2995.0,3000.0,3000.0,2850.0,2900.0,2957.5,2985.0
477,Citrus Heights,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,478,,,,,,,,,,,,,,,,,,,,,,,,1195.0,1150.0,1150.0,1150.0,1195.0,1200.0,1245.0,1200.0,1195.0,1195.0,1195.0,1250.0,1195.0,1250.0,1250.0,1250.0,1285.0,1295.0,1247.5,1250.0,1295.0,1225.0,1262.5,1267.5,1250.0,1300.0,1295.0,1295.0,1295.0,1275.0,1250.0,1295.0,1297.5,1295.0,1300.0,1250.0,1250.0,1325.0,1350.0,1300.0,1295.0,1295.0,1295.0,1350.0,1395.0,1350.0,1350.0,1320.0,1387.5,1400.0,1395.0,1312.5,1395.0,1462.5,1415.0,1395.0,1437.5,1395.0,1400.0,1495.0,1497.5,1445.0,1450.0,1495.0,1495.0,1595.0,1672.5,1550.0,1550.0,1595.0,1595.0,1595.0,1595.0,1650.0,1600.0,1500.0,1599.5,1620.0,1695.0,1695.0,1695.0,1620.0,1622.5,1695.0,1685.0,1650.0,1625.0,1695.0,1722.5,1712.5,1766.0,1750.0,1795.0,1695.0,1650.0,1757.5,1775.0
478,Glen Burnie,MD,Baltimore-Columbia-Towson,Anne Arundel County,479,,,,,,,,,,,,,,,,,,1350.0,1450.0,1500.0,1425.0,1500.0,1497.5,1400.0,1400.0,1363.0,1500.0,1577.5,1500.0,1500.0,1395.0,1400.0,1350.0,1321.0,1260.0,1277.5,1350.0,1365.0,1450.0,1400.0,1400.0,1400.0,1400.0,1450.0,1480.0,1399.5,1500.0,1595.0,1600.0,1500.0,1550.0,1525.0,1525.0,1600.0,1600.0,1600.0,1560.0,1525.0,1599.0,1550.0,1499.0,1499.5,1550.0,1572.0,1575.0,1512.5,1562.5,1550.0,1550.0,1599.0,1600.0,1600.0,1600.0,1650.0,1645.0,1550.0,1575.0,1599.0,1552.5,1610.0,1595.0,1599.5,1500.0,1650.0,1500.0,1600.0,1595.0,1595.0,1647.0,1650.0,1695.0,1650.0,1600.0,1690.0,1662.5,1650.0,1695.0,1699.0,1750.0,1750.0,1750.0,1720.0,1750.0,1727.0,1722.5,1650.0,1700.0,1697.5,1714.0,1742.5,1799.0,1895.0,1850.0,1799.0,1750.0,1800.0,1750.0,1762.5,1787.5,1762.5
479,Waukegan,IL,Chicago-Naperville-Elgin,Lake County,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1300.0,1300.0,1297.5,1275.0,1312.5,1300.0,1300.0,1275.0,1297.5,1297.5,1350.0,1325.0,1282.5,1300.0,1300.0,1300.0,1305.0,1325.0,1310.0,1310.0,1350.0,1362.5,1400.0,1350.0,1345.0,1350.0,1300.0,1325.0,1350.0,1300.0,1337.5,1312.5,1350.0,1395.0,1400.0,1397.5,1425.0,1400.0,1407.5,1325.0,1370.0,1337.5
480,Pflugerville,TX,Austin-Round Rock,Travis County,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5,1020.0,1197.5,1260.0,1295.0,1225.0,1250.0,1275.0,1300.0,1297.5,1285.0,1270.0,1295.0,1325.0,1350.0,1295.0,1295.0,1359.0,1375.0,1350.0,1359.0,1375.0,1350.0,1359.0,1350.0,1354.5,1375.0,1375.0,1400.0,1450.0,1450.0,1450.0,1450.0,1495.0,1495.0,1475.0,1450.0,1460.0,1395.0,1400.0,1450.0,1495.0,1490.0,1437.0,1450.0,1450.0,1395.0,1525.0,1550.0,1550.0,1595.0,1575.0,1595.0,1595.0,1595.0,1595.0,1550.0,1550.0,1600.0,1599.0,1600.0,1600.0,1650.0,1695.0,1650.0,1675.0,1650.0,1625.0,1612.5,1600.0,1625.0,1650.0,1650.0,1675.0,1698.0,1700.0,1698.0,1700.0,1695.0,1650.0,1650.0,1677.0,1695.0
481,Bowie,MD,Washington-Arlington-Alexandria,Prince Georges County,482,,,,,,,,,,,,1950.0,1850.0,1849.5,1900.0,2000.0,1950.0,2000.0,2100.0,2000.0,1950.0,1950.0,1895.0,1950.0,1925.0,1900.0,1900.0,1995.0,1950.0,1875.0,1950.0,1997.5,1850.0,1925.0,1950.0,1950.0,1900.0,1980.0,1995.0,1975.0,1950.0,1992.5,1997.5,1995.0,1950.0,1950.0,1950.0,1950.0,1950.0,1900.0,1900.0,1899.5,1872.5,2000.0,2000.0,2000.0,1950.0,1900.0,1900.0,1900.0,1950.0,1999.5,1995.0,1925.0,1900.0,1925.0,1995.0,2000.0,2000.0,1985.0,1950.0,1900.0,1900.0,1900.0,2100.0,2095.0,2000.0,2000.0,2000.0,1995.0,2000.0,1900.0,1995.0,1850.0,2000.0,1900.0,1900.0,1997.5,2095.0,2099.5,2100.0,2000.0,2000.0,2000.0,2025.0,2050.0,2025.0,2000.0,2025.0,2000.0,2000.0,2000.0,2000.0,2197.5,2200.0,2100.0,2050.0,2000.0,2035.0,2200.0,2200.0,2100.0,2200.0,2100.0,2145.0,2200.0,2200.0,2200.0,2142.5,2100.0
